,movie_id,primary_title,original_title,start_year,genres,average_rating,num_votes,persons_name,persons_job,title_norm,id,release_date,movie,production_budget,domestic_gross,worldwide_gross
14076,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Kevin Hart,actor,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14077,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Chris Henchy,producer,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14078,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Adam McKay,writer,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14079,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Ian Roberts,writer,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14080,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Etan Cohen,director,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14081,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Jay Martel,writer,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14082,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,Alison Brie,actress,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14083,tt2561572,Get Hard,Get Hard,2015,"Comedy,Crime",6.0,111187,T.I.,actor,get hard 2015,97,"Mar 27, 2015",Get Hard,40000000,90411453,106511453
14084,tt2759066,Dutch Kills,Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,R.L. Mann,actor,dutch kills 2015,52,"Dec 1, 2015",Dutch Kills,25000,0,0
14085,tt2759066,Dutch Kills,Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,Mikaal Bates,actor,dutch kills 2015,52,"Dec 1, 2015",Dutch Kills,25000,0,0
14086,tt2759066,Dutch Kills,Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,Celestine Rae,actress,dutch kills 2015,52,"Dec 1, 2015",Dutch Kills,25000,0,0
14087,tt2759066,Dutch Kills,Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,Joseph Mazzella,director,dutch kills 2015,52,"Dec 1, 2015",Dutch Kills,25000,0,0
14088,tt2759066,Dutch Kills,Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,Liam Le Guillou,producer,dutch kills 2015,52,"Dec 1, 2015",Dutch Kills,25000,0,0
14089,tt2759066,Dutch Kills,Dutch Kills,2015,"Crime,Drama,Thriller",5.1,82,Tama Filianga,actor,dutch kills 2015,52,"Dec 1, 2015",Dutch Kills,25000,0,0
14096,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Josh Brolin,actor,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14097,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Benicio Del Toro,actor,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14098,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Basil Iwanyk,producer,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14099,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Thad Luckinbill,producer,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14100,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Edward L. McDonnell,producer,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14101,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Taylor Sheridan,writer,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14102,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Denis Villeneuve,director,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14103,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Jon Bernthal,actor,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14104,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Emily Blunt,actress,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14105,tt3397884,Sicario,Sicario,2015,"Action,Crime,Drama",7.6,328548,Trent Luckinbill,producer,sicario 2015,100,"Sep 18, 2015",Sicario,30000000,46889293,84393749
14106,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Marco Beltrami,composer,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14107,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Lizzy Caplan,actress,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14108,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Joseph Gordon-Levitt,actor,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14109,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Seth Rogen,actor,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14110,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Jonathan Levine,director,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14111,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Evan Goldberg,writer,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14112,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Jillian Bell,actress,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14113,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Kyle Hunter,writer,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14114,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,Ariel Shaffir,writer,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14115,tt3530002,The Night Before,The Night Before,2015,"Adventure,Comedy,Fantasy",6.4,58455,James Weaver,producer,the night before 2015,6,"Nov 20, 2015",The Night Before,25000000,43035725,52427346
14116,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Adam Sandler,producer,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14117,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Daniella Alonso,actress,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14118,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Nick Bakay,writer,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14119,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Andy Fickman,director,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14120,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Todd Garner,producer,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14121,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Jack Giarraputo,producer,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14122,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Rupert Gregson-Williams,composer,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14123,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Kevin James,actor,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14124,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Eduardo Verástegui,actor,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14125,tt3450650,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,"Action,Comedy,Crime",4.4,30828,Raini Rodriguez,actress,paul blart: mall cop 2 2015,60,"Apr 17, 2015",Paul Blart: Mall Cop 2,38000000,71091594,107650646
14126,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Mark Mothersbaugh,composer,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14127,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Elizabeth Banks,director,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14128,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Paul Brooks,producer,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14129,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Kay Cannon,writer,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14130,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Anna Kendrick,actress,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14131,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Brittany Snow,actress,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14132,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Rebel Wilson,actress,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14133,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Max Handelman,producer,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14134,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Hailee Steinfeld,actress,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14135,tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,"Comedy,Music",6.4,130692,Mickey Rapkin,writer,pitch perfect 2 2015,14,"May 15, 2015",Pitch Perfect 2,29000000,184296230,287625468
14146,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Toni Collette,actress,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14147,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Adam Scott,actor,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14148,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Jon Jashni,producer,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14149,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,David Koechner,actor,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14150,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Michael Dougherty,director,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14151,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Alex Garcia,producer,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14152,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Zach Shields,writer,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14153,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Thomas Tull,producer,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14154,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Todd Casey,writer,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14155,tt3850590,Krampus,Krampus,2015,"Comedy,Fantasy,Horror",6.2,55400,Allison Tolman,actress,krampus 2015,28,"Dec 4, 2015",Krampus,15000000,42725475,61788393
14156,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Jason Blum,producer,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14157,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Jon M. Chu,director,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14158,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Stephen Davis,producer,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14159,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Christy Marx,writer,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14160,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Ryan Landels,writer,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14161,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Stefanie Scott,actress,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14162,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Aubrey Peeples,actress,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14163,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Hayley Kiyoko,actress,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14164,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Scooter Braun,producer,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14165,tt3614530,Jem and the Holograms,Jem and the Holograms,2015,"Adventure,Drama,Family",4.1,6683,Aurora Perrineau,actress,jem and the holograms 2015,53,"Oct 23, 2015",Jem and the Holograms,5000000,2184640,2368937
14166,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Kevin Kline,actor,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14167,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Meryl Streep,actress,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14168,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Jonathan Demme,director,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14169,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Gary Goetzman,producer,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14170,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Mamie Gummer,actress,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14171,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Marc Platt,producer,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14172,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Mason Novick,producer,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14173,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Sebastian Stan,actor,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14174,tt3623726,Ricki and the Flash,Ricki and the Flash,2015,"Comedy,Drama,Music",5.9,20932,Diablo Cody,writer,ricki and the flash 2015,95,"Aug 7, 2015",Ricki and the Flash,18000000,26839498,41166033
14175,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Rob Brown,actor,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14176,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Jackie Earle Haley,director,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14177,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Michael Pitt,actor,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14178,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Wayne Allan Rice,producer,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14179,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Dan Stevens,actor,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14180,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Keefus Ciancia,composer,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14181,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Christopher Abbott,actor,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14182,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Howard Burd,producer,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14183,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Micah Sparks,producer,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14184,tt3687310,Criminal Activities,Criminal Activities,2015,"Crime,Drama,Thriller",5.8,7739,Robert Lowell,writer,criminal activities 2015,67,"Nov 20, 2015",Criminal Activities,7000000,0,386744
14185,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Scott Windhauser,writer,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14186,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Chad Kapper,director,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14187,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Thomas E. Nicholson,producer,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14188,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Seth Yergin,writer,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14189,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Patrick Casteel,composer,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14190,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Natalie Welch,actress,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14191,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Christian Kapper,actor,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14192,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Steve Moses,actor,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14193,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Megan Ryberg,writer,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14194,tt4162992,Rotor DR1,Rotor DR1,2015,"Family,Sci-Fi",3.4,280,Tom E. Nicholson,actor,rotor dr1 2015,35,"Oct 20, 2015",Rotor DR1,350000,0,0
14195,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,John D. Hancock,director,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14196,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Orville Stoeber,composer,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14197,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Dorothy Tristan,actress,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14198,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Andrew Tallackson,producer,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14199,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Ed Ernstes,actor,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14200,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Kelly Daisy,producer,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14201,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Elizabeth Stenholt,actress,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
14202,tt2912776,The Looking Glass,The Looking Glass,2015,"Drama,Music",5.8,156,Allen Turner,producer,the looking glass 2015,58,"Oct 23, 2015",The Looking Glass,300000,1711,1711
